"SITE_NAME,SUB_SITE,DATE_OBS,CHAMBER_ID,SOIL_DEPTH,CH4_CONC,REVISION_DATE,CRTFCN_CODE"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.2,.74,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.2,1.14,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.1,1.12,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.1,1.19,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.1,1.47,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.1,1.4,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.3,.24,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.3,.22,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.2,.54,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.2,.49,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.6,-888.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.9,-888.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'QR',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'MN',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',-.1,1.67,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',27-JUN-1994,'OP',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.1,1.18,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.3,.07,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.2,.09,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.2,.38,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.1,1.51,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',03-JUL-1994,'MN',-.3,.15,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.9,.62,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.6,.1,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.2,.77,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.2,.79,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.3,.33,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.3,.21,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.1,1.16,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',09-JUL-1994,'QR',-.1,1.69,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',0.0,1.82,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.1,1.5,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',29-JUL-1994,'MN',-.1,1.62,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',0.0,1.42,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.1,.83,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.2,.52,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.3,.47,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.3,.43,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.5,.27,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.5,.26,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.4,.24,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.4,.35,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.2,.69,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',13-AUG-1994,'QR',-.1,1.04,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.1,1.48,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.2,.82,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.3,.45,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.9,.12,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.6,.21,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',19-AUG-1994,'QR',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',0.0,1.64,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.1,1.24,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.2,.78,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.3,.48,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.3,.6,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.5,.39,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.5,.38,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.4,.38,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.4,.51,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.2,.94,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',22-AUG-1994,'QR',-.1,1.53,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.2,.53,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.2,.61,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.9,.08,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.6,.14,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.5,.18,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.5,.18,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.4,.17,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.4,.2,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.3,.29,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.3,.13,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.3,.39,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.2,.71,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.1,1.15,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.1,1.57,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',-.1,1.25,12-NOV-1998,'CPI'"
"'SSA-9JP-RECCT','9TF04-SPR01',12-SEP-1994,'QR',0.0,1.78,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.1,1.15,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.3,.09,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-3.4,.08,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-2.5,.02,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-2.0,.06,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-1.0,.03,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.9,.08,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.8,.03,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',27-MAY-1994,'UZ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.1,1.82,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',0.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.1,1.62,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.9,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.1,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-3.4,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-2.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-2.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-1.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-1.0,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.8,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.6,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.5,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.2,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.2,.74,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.2,1.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.2,1.18,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.1,1.31,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'GH',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'KL',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.3,-999.0,12-NOV-1998,'CPI'"
"'SSA-OJP-FLXTR','9TF04-SPR01',08-JUN-1994,'IJ',-.5,-999.0,12-NOV-1998,'CPI'"
