"SITE_NAME,SUB_SITE,DATE_OBS,TIME_OBS,CO2_FLUX,CH4_FLUX,COVER_TYPE,SOIL_TEMP_1CM,SOIL_TEMP_5CM,SOIL_TEMP_10CM,SOIL_TEMP_20CM,COLLAR_ID,CO2_CONC,CO2_CONC_2,CH4_CONC,CH4_CONC_2,CRTFCN_CODE,REVISION_DATE"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,307,1.96759259,-.0004815,'Sphagnum Moss',,17.6,15.7,8.3,'M-BP-ms-22',366.2,377.6,2.163,2.156,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,307,.68634259,-.0011921,'Lichen',,13.0,8.9,2.6,'M-BP-ul-20',367.0,364.0,2.08,2.076,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,307,2.60416667,.00505787,'Sphagnum Moss',,17.6,15.7,8.3,'M-BP-ms-21',366.2,377.6,2.163,2.156,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1116,2.11805556,0.0,'Lichen',,3.1,4.1,-999.0,'M-BP-ul-19',463.4,456.6,2.151,2.199,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1116,1.45833333,-.0024421,'Sphagnum Moss',,2.8,6.4,6.9,'M-BP-ms-21',472.5,494.4,2.144,2.262,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1116,.66550926,.14236111,'Mire',,10.7,9.4,6.7,'M-BP-mc-27',447.8,472.2,2.168,-999.0,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1116,.94444444,.0369213,'Pond',,12.0,12.8,10.6,'M-BP-p-30',450.5,478.5,2.206,2.112,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1116,1.44675926,.04918981,'Pond',,12.0,12.8,10.6,'M-BP-p-29',450.5,478.5,2.206,2.112,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1116,2.7662037,.02291667,'Mire',,10.7,9.4,6.7,'M-BP-mc-28',447.8,472.2,2.168,-999.0,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1116,.23148148,-.0014815,'Sphagnum Moss',,2.8,6.4,6.9,'M-BP-ms-22',472.5,494.4,2.144,2.262,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1116,.5150463,0.0,'Lichen',,3.1,4.1,-999.0,'M-BP-ul-20',463.4,456.6,2.151,2.199,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1424,.99652778,-.0017593,'Lichen',,3.4,3.2,1.9,'M-BP-ul-19',410.4,419.5,2.199,2.219,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1424,.48148148,.0375,'Pond',,11.1,11.7,11.3,'M-BP-p-30',454.3,434.6,2.252,2.234,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1424,1.15740741,.04513889,'Pond',,11.1,11.7,11.3,'M-BP-p-29',454.3,434.6,2.252,2.234,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1424,-.6446759,.02951389,'Mire',,9.7,9.5,7.3,'M-BP-mc-28',417.5,504.3,2.196,2.231,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1424,1.48148148,0.0,'Sphagnum Moss',,3.5,5.2,6.8,'M-BP-ms-22',408.4,400.3,2.319,2.258,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1424,1.15740741,.05127315,'Mire',,9.7,9.5,7.3,'M-BP-mc-27',417.5,504.3,2.196,2.231,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1424,.34143519,.00069097,'Sphagnum Moss',,3.5,5.2,6.8,'M-BP-ms-21',408.4,400.3,2.319,2.258,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',09-JUL-1994,1424,.25,.00341435,'Lichen',,3.4,3.2,1.9,'M-BP-ul-20',410.4,419.5,2.199,2.219,'CPI',14-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1619,2.16435185,-.0034144,'Lichen',,14.3,7.4,4.3,'M-BP-ul-17',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1619,1.75925926,0.0,'Lichen',,14.3,7.4,4.3,'M-BP-ul-19',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1619,1.06597222,-.0036111,'Lichen',,14.3,7.4,4.3,'M-BP-ul-20',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1619,-999.0,-999.0,'Lichen',,14.3,7.4,4.3,'M-BP-ul-18',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1648,1.2037037,.0028125,'Sphagnum Moss',,15.7,11.1,9.2,'M-BP-ms-21',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1648,.69444444,0.0,'Sphagnum Moss',,15.7,11.1,9.2,'M-BP-ms-24',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1648,.93634259,0.0,'Sphagnum Moss',,15.7,11.1,9.2,'M-BP-ms-22',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1648,-1.1689815,.00371528,'Sphagnum Moss',,15.7,11.1,9.2,'M-BP-ms-23',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1716,-888.0,-888.0,'Pond',,18.0,17.7,16.2,'M-BP-p-29',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1716,5.85648148,.08854167,'Pond',,18.0,17.7,16.2,'M-BP-p-32',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1716,-888.0,.12731481,'Pond',,18.0,17.7,16.2,'M-BP-p-31',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1716,-888.0,.02650463,'Pond',,18.0,17.7,16.2,'M-BP-p-30',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1828,-888.0,.24074074,'Mire',,16.1,15.4,13.2,'M-BP-mc-25',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1828,-1.9560185,.27083333,'Mire',,16.1,15.4,13.2,'M-BP-mc-27',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1828,-1.6550926,.06759259,'Mire',,16.1,15.4,13.2,'M-BP-mc-28',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',14-JUL-1994,1828,-888.0,-888.0,'Mire',,16.1,15.4,13.2,'M-BP-mc-26',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2009,2.78935185,-.0052778,'Sphagnum Moss',,28.4,17.3,11.2,'M-BP-ms-21',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2009,.88888889,.00490741,'Sphagnum Moss',,28.4,17.3,11.2,'M-BP-ms-24',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2009,-.4976852,0.0,'Sphagnum Moss',,28.4,17.3,11.2,'M-BP-ms-23',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2009,-888.0,-.0012269,'Sphagnum Moss',,28.4,17.3,11.2,'M-BP-ms-22',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2038,-1.1805556,.55324074,'Pond',,22.8,19.6,17.1,'M-BP-p-29',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2038,-888.0,.18402778,'Pond',,22.8,19.6,17.1,'M-BP-p-30',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2038,4.35185185,.1087963,'Pond',,22.8,19.6,17.1,'M-BP-p-32',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2038,-2.3263889,.26736111,'Pond',,22.8,19.6,17.1,'M-BP-p-31',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2219,-888.0,0.0,'Lichen',,28.3,13.2,6.1,'M-BP-ul-17',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2219,2.30324074,-.002581,'Lichen',,28.3,13.2,6.1,'M-BP-ul-19',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2219,-888.0,-.0020023,'Lichen',,28.3,13.2,6.1,'M-BP-ul-20',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2219,-999.0,-999.0,'Lichen',,28.3,13.2,6.1,'M-BP-ul-18',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2248,-888.0,.50578704,'Mire',,15.7,15.1,14.3,'M-BP-mc-25',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2248,5.50925926,1.70138889,'Mire',,15.7,15.1,14.3,'M-BP-mc-27',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2248,5.84490741,-888.0,'Mire',,15.7,15.1,14.3,'M-BP-mc-28',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',18-JUL-1994,2248,-888.0,-888.0,'Mire',,15.7,15.1,14.3,'M-BP-mc-26',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1604,3.05555556,0.0,'Lichen',,10.0,7.1,5.6,'M-BP-ul-17',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1604,-888.0,-.0029745,'Lichen',,10.0,7.1,5.6,'M-BP-ul-19',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1604,1.21527778,-.002037,'Lichen',,10.0,7.1,5.6,'M-BP-ul-20',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1604,-999.0,-999.0,'Lichen',,10.0,7.1,5.6,'M-BP-ul-18',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1633,.7650463,0.0,'Sphagnum Moss',,11.4,10.0,9.9,'M-BP-ms-21',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1633,-888.0,0.0,'Sphagnum Moss',,11.4,10.0,9.9,'M-BP-ms-24',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1633,.25,0.0,'Sphagnum Moss',,11.4,10.0,9.9,'M-BP-ms-22',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1633,1.22685185,.00069444,'Sphagnum Moss',,11.4,10.0,9.9,'M-BP-ms-23',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1702,2.29166667,.21990741,'Pond',,13.7,13.9,14.3,'M-BP-p-29',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1702,-1.2384259,.12962963,'Pond',,13.7,13.9,14.3,'M-BP-p-32',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1702,1.40046296,.27546296,'Pond',,13.7,13.9,14.3,'M-BP-p-31',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1702,-888.0,.06342593,'Pond',,13.7,13.9,14.3,'M-BP-p-30',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1800,-888.0,-888.0,'Mire',,14.2,13.2,13.1,'M-BP-mc-25',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1800,-888.0,-888.0,'Mire',,14.2,13.2,13.1,'M-BP-mc-27',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1800,3.28703704,-888.0,'Mire',,14.2,13.2,13.1,'M-BP-mc-28',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',25-JUL-1994,1800,-888.0,-888.0,'Mire',,14.2,13.2,13.1,'M-BP-mc-26',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1604,1.36574074,0.0,'Lichen',,18.5,11.3,7.7,'M-BP-ul-17',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1604,-999.0,-999.0,'Lichen',,18.5,11.3,7.7,'M-BP-ul-18',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1604,.89930556,-.0010926,'Lichen',,18.5,11.3,7.7,'M-BP-ul-19',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1604,-888.0,-.0031019,'Lichen',,18.5,11.3,7.7,'M-BP-ul-20',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1716,-888.0,-888.0,'Mire',,16.4,15.6,14.3,'M-BP-mc-25',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1716,-888.0,-888.0,'Mire',,16.4,15.6,14.3,'M-BP-mc-26',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1716,-888.0,-888.0,'Mire',,16.4,15.6,14.3,'M-BP-mc-28',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1716,-.7766204,-888.0,'Mire',,16.4,15.6,14.3,'M-BP-mc-27',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1828,-888.0,-888.0,'Pond',,19.1,18.1,16.5,'M-BP-p-29',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1828,-.8159722,.01055556,'Pond',,19.1,18.1,16.5,'M-BP-p-30',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1828,-888.0,.0081713,'Pond',,19.1,18.1,16.5,'M-BP-p-32',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1828,-888.0,-888.0,'Pond',,19.1,18.1,16.5,'M-BP-p-31',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1857,1.59722222,.00511574,'Sphagnum Moss',,18.5,13.4,10.8,'M-BP-ms-21',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1857,3.15972222,.00863426,'Sphagnum Moss',,18.5,13.4,10.8,'M-BP-ms-22',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1857,1.71296296,0.0,'Sphagnum Moss',,18.5,13.4,10.8,'M-BP-ms-23',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',02-AUG-1994,1857,-888.0,.00988426,'Sphagnum Moss',,18.5,13.4,10.8,'M-BP-ms-24',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1745,2.71990741,0.0,'Sphagnum Moss',,19.9,11.7,8.8,'M-BP-ms-21',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1745,-888.0,.00236111,'Sphagnum Moss',,19.9,11.7,8.8,'M-BP-ms-22',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1745,4.81481481,.01140046,'Sphagnum Moss',,19.9,11.7,8.8,'M-BP-ms-24',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1745,-888.0,.00564815,'Sphagnum Moss',,19.9,11.7,8.8,'M-BP-ms-23',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1800,-888.0,.00377315,'Lichen',,19.1,10.1,6.4,'M-BP-ul-17',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1800,9.90740741,-.0054282,'Lichen',,19.1,10.1,6.4,'M-BP-ul-20',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1800,6.46990741,-.0027662,'Lichen',,19.1,10.1,6.4,'M-BP-ul-19',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1800,-999.0,-999.0,'Lichen',,19.1,10.1,6.4,'M-BP-ul-18',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1843,-3.9236111,.13078704,'Pond',,18.0,15.6,14.1,'M-BP-p-29',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1843,-2.0717593,.05081019,'Pond',,18.0,15.6,14.1,'M-BP-p-30',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1843,-888.0,.03414352,'Pond',,18.0,15.6,14.1,'M-BP-p-32',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1843,1.64351852,.06597222,'Pond',,18.0,15.6,14.1,'M-BP-p-31',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1912,-888.0,2.4537037,'Mire',,15.1,13.7,12.2,'M-BP-mc-25',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1912,-888.0,.15162037,'Mire',,15.1,13.7,12.2,'M-BP-mc-28',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1912,5.37037037,2.37268519,'Mire',,15.1,13.7,12.2,'M-BP-mc-27',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',23-AUG-1994,1912,.7974537,-888.0,'Mire',,15.1,13.7,12.2,'M-BP-mc-26',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1633,-888.0,-888.0,'Mire',,6.9,7.9,9.5,'M-BP-mc-25',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1633,6.34259259,-888.0,'Mire',,6.9,7.9,9.5,'M-BP-mc-28',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1633,-888.0,.42939815,'Mire',,6.9,7.9,9.5,'M-BP-mc-27',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1633,-888.0,.23726852,'Mire',,6.9,7.9,9.5,'M-BP-mc-26',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1702,-1.9675926,.08483796,'Pond',,8.4,8.2,10.7,'M-BP-p-29',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1702,1.04976852,.02256944,'Pond',,8.4,8.2,10.7,'M-BP-p-30',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1702,-2.7546296,.01655093,'Pond',,8.4,8.2,10.7,'M-BP-p-32',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1702,-3.3333333,.02789352,'Pond',,8.4,8.2,10.7,'M-BP-p-31',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1731,-888.0,.00888889,'Sphagnum Moss',,4.9,5.1,7.8,'M-BP-ms-21',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1731,2.96296296,.00304398,'Sphagnum Moss',,4.9,5.1,7.8,'M-BP-ms-22',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1731,-888.0,0.0,'Sphagnum Moss',,4.9,5.1,7.8,'M-BP-ms-24',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1731,-888.0,0.0,'Sphagnum Moss',,4.9,5.1,7.8,'M-BP-ms-23',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1800,1.48148148,0.0,'Lichen',,6.7,5.7,6.7,'M-BP-ul-17',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1800,-888.0,.00089005,'Lichen',,6.7,5.7,6.7,'M-BP-ul-20',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1800,.78703704,0.0,'Lichen',,6.7,5.7,6.7,'M-BP-ul-19',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',31-AUG-1994,1800,-999.0,-999.0,'Lichen',,6.7,5.7,6.7,'M-BP-ul-18',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1716,1.70138889,-888.0,'Mire',,11.2,10.8,10.2,'M-BP-mc-25',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1716,-888.0,-888.0,'Mire',,11.2,10.8,10.2,'M-BP-mc-28',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1716,2.73148148,-888.0,'Mire',,11.2,10.8,10.2,'M-BP-mc-27',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1716,4.09722222,-888.0,'Mire',,11.2,10.8,10.2,'M-BP-mc-26',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1800,3.1712963,.08101852,'Pond',,12.4,11.6,11.1,'M-BP-p-29',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1800,-888.0,.03101852,'Pond',,12.4,11.6,11.1,'M-BP-p-30',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1800,-888.0,.02384259,'Pond',,12.4,11.6,11.1,'M-BP-p-32',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1800,-888.0,.03148148,'Pond',,12.4,11.6,11.1,'M-BP-p-31',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1828,-888.0,.0019213,'Sphagnum Moss',,11.7,9.7,7.8,'M-BP-ms-21',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1828,6.68981481,0.0,'Sphagnum Moss',,11.7,9.7,7.8,'M-BP-ms-22',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1828,1.62037037,0.0,'Sphagnum Moss',,11.7,9.7,7.8,'M-BP-ms-24',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1828,1.67824074,.00243056,'Sphagnum Moss',,11.7,9.7,7.8,'M-BP-ms-23',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1843,-888.0,0.0,'Lichen',,10.8,8.6,7.0,'M-BP-ul-17',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1843,-999.0,-999.0,'Lichen',,10.8,8.6,7.0,'M-BP-ul-18',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1843,1.06597222,-.0026968,'Lichen',,10.8,8.6,7.0,'M-BP-ul-19',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',05-SEP-1994,1843,-888.0,0.0,'Lichen',,10.8,8.6,7.0,'M-BP-ul-20',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',13-SEP-1994,1633,-888.0,.00157407,'Lichen',,6.5,5.7,6.2,'M-BP-ul-17',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',13-SEP-1994,1633,-999.0,-999.0,'Lichen',,6.5,5.7,6.2,'M-BP-ul-18',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',13-SEP-1994,1633,2.39583333,-.0052199,'Lichen',,6.5,5.7,6.2,'M-BP-ul-19',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',13-SEP-1994,1633,2.8587963,0.0,'Lichen',,6.5,5.7,6.2,'M-BP-ul-20',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',13-SEP-1994,1702,1.36574074,0.0,'Sphagnum Moss',,5.6,5.1,6.8,'M-BP-ms-21',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',13-SEP-1994,1702,3.11342593,-.0007963,'Sphagnum Moss',,5.6,5.1,6.8,'M-BP-ms-22',,,,,'CPI',13-JAN-1997"
"'NSA-BVP-FLXTR','TGB01-FLX01',13-SEP-1994,1702,-888.0,0.0,'Sphagnum Moss',,5.6,5.1,6.8,'M-BP-ms-23',,,,,'CPI',13-JAN-1997"
